rc1,rc2,rc3,zs1,zs2,zs3,nfp,etabar,B2c,p2,axis_length,iota,max_elongation,min_L_grad_B,min_R0,r_singularity,L_grad_grad_B,B20_variation,beta,DMerc_times_r2
-0.5283644,0.0225818,0.0035507728,-0.5948781,0.031963427,0.0012861812,5.0,1.7059219,-0.37410438,-108180.97,18.882998,-3.7214658,3.1828809,0.4835154,0.49776816,0.1167553,0.4012278,1.414674,0.0018531643,0.4146843
0.5301125,-0.008071669,0.0005885087,0.5421673,-0.028621195,0.0030094343,4.0,-1.3540392,-1.3222568,-105124.75,15.07975,-2.8450384,3.5146997,0.42356727,0.46122733,0.18129371,0.25950664,1.635539,0.004341905,0.1432454
-0.6330896,0.0258447,-0.007349267,-0.6519929,0.06772867,-0.013175118,3.0,1.1925743,-0.42194754,-11497.8125,13.860503623457785,-2.046375688479124,3.2107494777707504,0.3904787927311894,0.3854058315046131,0.115031718567858,0.2021392239576248,2.368859181561696,0.0001911878557812,0.0110587876039667
-0.53882265,0.040830396,0.00020710245,-0.6262599,0.057400763,-0.0013887573,3.0,1.0358264,-0.7558333,-453854.94,12.827218153180642,-1.9212318857606607,5.30869322397996,0.4682302726735311,0.5022148476564323,0.1279359190977805,0.2452089267663737,1.2029793323095412,0.0093349482665232,0.2904216372634198
-0.53437036,0.039569467,-0.0019261529,-0.604761,0.039563216,9.98242e-05,3.0,-0.92249507,-0.42316896,-23241.188,12.59275346905465,-1.991448177471136,5.708699852260085,0.4310563167518451,0.5032729516969995,0.1198496306343853,0.2528553720775739,1.103149656474483,0.0004195092857198,0.0303479116793078
-0.57897,0.022377515,0.005792198,0.54987866,0.003086497,-0.013301204,5.0,-2.2149084,-1.1580006,-24551.312,18.97828637582696,3.9421832000342807,3.550662582932421,0.4510145368976456,0.449199697934091,0.0637549685968782,0.2675373189297298,1.0860586467242097,0.0001254043641814,0.2791129887264205
-0.56252414,0.059887324,0.004751698,-0.6500001,0.08699985,-0.0017223059,4.0,-1.1928673,-2.0622463,-250418.75,16.795706222405165,-2.7348575989900765,4.306433712878027,0.4856991581817235,0.5021148817613719,0.1041774745440385,0.1821181219444123,2.943396024749913,0.0034152646082081,0.6893146958562544
0.51393545,-0.033986505,0.014249654,-0.6104479,0.014736995,-0.023388151,4.0,1.3485574,-0.22299695,-138703.78,15.702281,2.7799983,3.1301107,0.44727352,0.4378284,0.105074435,0.22280984,1.9494027,0.0019243864,0.12788902
0.03564773,0.06995532,0.019704683,0.24934216,0.27530375,-0.013353758,1.0,0.70937717,-0.7275412,-57131.625,6.848609423559804,-0.313938028356215,8.169629223550077,0.4271971011849415,0.9291028638386434,0.0547300900724435,0.1633270113383995,3.006813348637792,0.0002150496631941,0.0411654712007545
-0.50026864,0.05497946,-0.008048483,-0.53867435,0.04785058,-0.009389235,5.0,-2.5265791,-1.743161,-31437.312,17.68895906565905,-3.9037408814619647,4.140777108354244,0.4730402172941798,0.5466623371466992,0.0507513822685166,0.292945374247503,2.1424723402043497,0.0001017538913033,1.0104218685882975
-0.55502987,-0.03737132,-0.0074336412,-0.6239116,0.024901953,-0.02437186,2.0,0.91816306,-3.5034082,-179936.81,9.966294233386256,-1.3272919514584007,4.528490701006493,0.3111515517380495,0.4001651708967982,0.0513381129190306,0.1870644325138549,3.3716942040656352,0.0005959498141263,0.3770005022247071
-0.4672536,-0.06256177,-0.009194441,-0.4906022,-0.049311817,-0.008969538,3.0,1.2547815,-0.18261041,-12000.625,11.401687319398231,-2.2375803014215494,4.2431578018618605,0.3683874753981396,0.4609901905059812,0.1779069283902701,0.2515119300018301,2.124683214881901,0.0004773088117141,0.0053527253555501
-0.6209466,0.0110832825,0.024596551,-0.51309246,0.016329724,0.018341552,3.0,1.2572212,-1.2577074,-274973.25,12.629572,-2.0924428,3.1199768,0.40622476,0.41473326,0.11821647,0.1655182,1.7876887,0.0048289895,0.29104865
-0.4919931,0.017633878,0.009290716,-0.56456506,0.057019606,0.0038663999,4.0,1.235748,0.43468887,-190034.75,14.875921837513436,-2.706459912845332,4.957202469200206,0.3866360832636194,0.5349314939230678,0.078315396162741,0.2468210986421883,4.676225000040897,0.0014646612314271,0.2288386565197703
-0.4705454,-0.04483345,0.00068703893,-0.50365734,-0.023704967,-0.0042154808,2.0,-0.8467244,-1.595639,-64239.875,9.0110757355897,-1.4486281188542456,6.042423668196932,0.2692967049040299,0.4853081763139922,0.0591689223547889,0.158669787849549,3.431538588113781,0.0002826193350809,0.0785627576887372
0.5412335,-0.06009275,0.005187308,0.58131695,-0.045953404,0.005900509,4.0,1.4621992,-2.4169245,-136032.02,15.84265570511632,-3.093004290136537,3.517536946517198,0.5002874566010884,0.3934864611364899,0.1296162432102731,0.3689544671744471,1.6875980094335157,0.0028719035909287,0.2939794133744935
0.6285847,0.008087561,0.0058325413,-0.63956,0.007820787,-0.0019715424,2.0,0.8098913,-2.3750072,-619585.0,10.38997246376726,1.453586520142672,6.702026471859605,0.3375782044702526,0.3736703363247216,0.0866968925440606,0.2124204233909639,1.708623684375059,0.0058521819723644,0.3592868728637781
0.6783823,-0.004367168,0.0014925783,0.7391269,0.019433014,0.011537306,3.0,1.5218644,-2.0667472,-53574.812,15.009225,-2.395197,5.33095,0.5622852,0.315758,0.05484694,0.31884062,1.1075579,0.00020252344,0.4073875
-0.6217285,0.08821851,-0.00069752,-0.5872124,0.11867905,-0.006449374,3.0,1.1211643,-0.56562376,-88966.47,13.35729,-1.8279114,3.6461818,0.4173107,0.4657925,0.09597358,0.17168897,2.0313725,0.0010297685,0.088817544
-0.50806856,0.015812524,0.0036593266,-0.5956764,0.017058644,-2.908113e-06,4.0,1.1751422,-1.0181704,-14852.125,15.375121,-2.7859597,4.305572,0.4699549,0.51140326,0.19753158,0.28973824,1.5177172,0.000728235,0.039722573
-0.6540089,0.018395405,-0.0063947514,0.6728275,-0.02244052,0.0066927737,2.0,-0.8158565,-1.008888,-37511.375,10.664770535953831,1.4361345467842903,5.685554164275032,0.3356338641219311,0.3579917289316652,0.0778978259295653,0.1980083294902458,2.286315027246677,0.0002860378610423,0.0435483205884745
-0.5746257,0.08158374,-0.001844896,-0.61412793,0.08913859,0.0014229952,3.0,-1.0713305,-0.4709791,-101712.97,13.115258,-1.8320805,5.375718,0.5394773,0.5051132,0.11080225,0.25065976,1.6791805,0.0015692181,0.11158264
-0.51071405,0.045665618,0.0030627619,-0.5336443,0.054671317,0.0033587154,3.0,1.4575865,-0.4928345,-19707.438,11.826214181866089,-1.8880546341809687,5.043984854842396,0.5083800314299913,0.5380143257789312,0.0839797921422994,0.2108286436772562,1.4903868165926497,0.0001746584544243,0.0204601622857298
-0.57130265,0.07297067,-0.009860326,-0.59919494,0.06454906,-0.006809183,4.0,-1.2748884,-0.627918,-34325.562,16.247495192156148,-2.647808236266209,3.2220076780819102,0.5163391765518103,0.4918076954782007,0.1475380096155358,0.2610290157886854,0.764950553426009,0.0009389346521563,0.0409023300720148
-0.54946655,0.021878349,0.0052789114,-0.72173613,0.055904806,0.0035579295,4.0,1.153373,-2.8080559,-83596.19,17.430618657004498,-2.951599704702986,6.893311784635468,0.4097277423251464,0.4776907097548247,0.1282918182041324,0.275875054290069,4.015143980587156,0.0017289970638754,0.3751830083006042
-0.62622046,0.058200624,0.005503054,-0.62302387,0.065988764,-4.009503e-05,3.0,1.0511585,-0.81974685,-34796.97,13.561024133593271,-1.9820079143718323,3.555210421634834,0.4614287975599294,0.4374832129105924,0.1277273726148891,0.2044510132142262,0.7973207916102214,0.0007133772159264,0.0525168642974058
-0.5449424,0.049063955,-0.0042657377,-0.5591761,0.055301443,-0.007651905,4.0,1.4005554,-1.8988421,-82132.31,15.416076,-2.638201,2.629533,0.46220687,0.49985585,0.13804998,0.25843826,2.096167,0.001966965,0.18344115
0.54754466,-0.019325517,-0.014733598,0.59042233,-0.023146575,-0.017457586,3.0,-1.2863642,-2.3233266,-133938.44,12.706151524818758,-2.348052710785942,6.144586393692637,0.4826303774736586,0.4478634223341941,0.0619115510705797,0.347996287098355,0.6752415352629928,0.0006451466720305,0.5674411549862418
0.5355272,0.0038396246,-0.00364956,-0.5943784,-0.02016559,-0.012352335,3.0,0.9145631,-1.6065705,-203817.34,12.526742,2.0566037,4.831614,0.39353818,0.47196195,0.09468023,0.19465461,1.5483255,0.002295988,0.34647882
-0.61741173,-0.001969858,0.007840786,-0.5971615,0.024554532,-0.008128183,3.0,-1.1697345,-0.73253465,-163232.4,13.271602,-2.0559201,3.0716224,0.41011816,0.3884592,0.1448712,0.21791883,2.1947336,0.0043050717,0.040042933
-0.5936696,0.008547679,0.016729487,-0.69296753,0.06783608,0.011891387,2.0,0.7029233,0.3524874,-99874.69,10.458473480159943,-1.345759602791984,9.67625692085735,0.3756410250686208,0.4316075723618267,0.06969185225199,0.1724897219367105,3.771342201910075,0.0006095780382632,0.0345436309845913
0.55502176,0.013413299,0.012269881,0.6522753,0.01861788,0.011598235,2.0,-0.616407,-1.4070446,-99813.875,10.021659,-1.4789004,8.794057,0.3112886,0.44612166,0.059369564,0.19378136,2.0128856,0.0004421081,0.13979302
-0.71773314,0.06844947,0.010078343,-0.67391557,0.0730322,0.0038466516,3.0,0.9283604,-1.1666297,-27205.906,14.820767,-2.1093137,3.276102,0.47500956,0.36079466,0.10967798,0.20541504,0.82208043,0.0004112557,0.051861696
-0.6634232,0.056816727,0.011957474,-0.53842854,0.03949312,0.007386725,3.0,-1.30358,-1.675981,-21807.031,13.189541,-1.9954424,2.9831,0.40346602,0.405351,0.07713826,0.1580192,2.227623,0.0001630595,0.012860996
-0.68437105,0.049707703,0.012035039,-0.6690105,0.07504588,0.0079647945,3.0,0.9698892,-0.19983107,-2353.75,14.472632788885452,-2.1011877526606053,3.667482587744776,0.4830211897108584,0.3773716883733867,0.1983573340775361,0.263909422249393,1.384452933238654,0.0001163768834059,0.002085557039091
-0.5449286,-0.04245061,0.008401361,0.54101,0.0323183,-0.011885519,2.0,-0.7985692,-1.3562467,-30899.875,9.575588909191453,1.560886029242896,6.491413592521673,0.2967799999128859,0.4210221404209732,0.0739540989924719,0.1576471695154402,3.132189555006555,0.0002123689829312,0.0358045189219832
-0.542617,0.014835406,0.0057261195,-0.5618689,0.015605738,1.4191683e-06,4.0,1.5549049,-0.48362756,-27455.312,15.378251771500915,-2.803276723545607,3.0366350038413548,0.4773839700193529,0.4779445026069875,0.1760403729256876,0.2567748821038307,0.8219393799153605,0.0010692045915465,0.0243286768435538
0.5359094,-0.0178777,0.021807091,0.5707182,-0.052261114,0.013178331,4.0,1.3694618,-2.7755861,-186851.53,15.57597,-3.0132794,4.445347,0.33375332,0.42440578,0.059722282,0.18520689,4.7964053,0.0008374894,0.7408092
-0.58593667,-0.045062575,-0.005087838,-0.58696014,-0.05368711,-0.0049476842,2.0,-1.1461934,-0.4029257,-78269.5,10.064975032979165,-1.5774685159199502,6.848219713065811,0.3521091486035282,0.3639129209332165,0.0916613600069382,0.2347057392474533,2.4693958135720058,0.0008263709028187,0.0191327118447291
-0.5743859,0.039738506,0.009875283,-0.57757646,0.042358287,0.01144373,4.0,1.4899492,-1.7355049,-26564.688,15.966871,-2.7970161,3.2751155,0.54022086,0.4752279,0.13427973,0.2779959,2.9589918,0.00060191535,0.034704916
-0.52704453,-0.10807022,-0.023958594,0.614014,0.11384926,0.026789116,2.0,-0.86112845,-1.5807482,-10184.844,10.252553568887697,1.7229621759898923,9.104251991191877,0.4121158296192426,0.3409266546368598,0.1334664952918691,0.2966448423616468,1.1274275360630317,0.0002279862985013,0.0117532097039176
-0.5300408,0.030114645,0.009447693,-0.6049912,0.043049134,0.014087558,4.0,1.1487381,-0.61053014,-62684.78,15.79021,-2.824409,5.105805,0.44866163,0.50952154,0.20750755,0.3155476,1.593216,0.0033918745,0.1122233
0.72472334,0.05195504,0.017314216,0.720056,0.05989571,0.020356411,2.0,0.90629625,-2.8274858,-201958.1,11.298945,-1.4322008,4.846886,0.34168988,0.30991748,0.065380014,0.20089884,1.5921512,0.0010848287,0.34549144
-0.5617306,0.020519147,7.276435e-05,-0.57149017,0.02912881,-0.014004877,3.0,1.2173861,-0.15376812,-134823.03,12.550458,-1.9531558,3.7592099,0.38562283,0.4588613,0.104497686,0.18194956,2.5094826,0.0018500664,0.00067475403
-0.5711566,0.053716056,-0.010697475,-0.63109326,0.06385611,-0.01260045,4.0,1.5045097,-3.959288,-190311.56,16.58052454078774,-2.7746793521260584,3.2161355330422787,0.5372223447113922,0.4718619603663681,0.0862330641678589,0.2556982229761664,4.80140908015552,0.001778372261516,0.0002222341065349
0.45414644,-0.013543121,-8.999719e-06,0.521014,-0.012378465,-0.00524516,3.0,1.0340658,-0.5780837,-15332.125,11.309219732410838,-2.0878396015340552,6.0985138210825065,0.3818773439047924,0.5323194343363866,0.1014876952431359,0.2129721789342024,1.5218773296689032,0.0001984444673178,0.0179183196779368
-0.56343037,0.0010052267,0.0014245862,-0.6932577,0.0186003,-0.006038979,4.0,1.1003726,-0.83903444,-28287.344,17.181456839167502,-2.9183993939194472,4.320102167953347,0.4919329137131237,0.4389994440134612,0.1755833745539522,0.3474108565214627,1.8627544084205856,0.0010958946710753,0.0794231008670532
-0.6888236,0.061637122,0.015207771,-0.6709207,0.08137264,0.006790903,3.0,1.0298364,-1.7792189,-185366.22,14.547052,-2.0616384,3.5936928,0.48498952,0.38802132,0.08222771,0.13701713,1.9554338,0.0015749863,0.35188666
-0.5024384,0.002778124,-0.019048167,-0.61642534,0.018004805,-0.021160746,5.0,1.4673998,-1.0205364,-85879.78,18.793186,-3.5230064,2.953643,0.47252047,0.48129153,0.16053091,0.24952038,1.6898527,0.00278111,0.17878091
-0.5718342,0.042987436,0.00056309055,-0.662895,0.046383187,0.0014121566,3.0,-1.0148727,-0.5218974,-118454.06,13.411076,-1.9851185,5.795102,0.5196673,0.4717163,0.14761296,0.31506538,0.5426649,0.0032434617,0.14774965
-0.53144485,-0.009193037,-0.0019297049,-0.48478246,-0.013125973,0.003239594,5.0,-2.6841524,-2.439016,-52585.812,17.338101527840728,-4.058625339772505,3.923420358383441,0.4139087665722629,0.4574324107961726,0.05718551630255,0.2390986874376951,1.1240309929650003,0.0002160978995536,0.7014109110992653
-0.66777503,0.07405123,0.00055972574,-0.69060373,0.080327876,-0.0054163346,3.0,-1.1622697,-2.08855,-181510.75,14.527272,-2.0324574,4.052212,0.5280142,0.4068359,0.11870758,0.23424321,2.2188177,0.0032141723,0.25195453
0.53828144,-0.027271874,0.008516504,-0.64513123,0.02549342,-0.008288759,3.0,-0.98052907,-1.9038965,-530435.94,13.062146563135425,2.2032783263360547,5.749026898611828,0.4655938216196068,0.4259301805868745,0.102390075476892,0.3216531515652792,0.7946272046297365,0.006988090657715,0.2992061684615446
-0.5826219,-0.00040172786,0.0024659107,-0.61557174,0.0020094644,0.007574172,4.0,1.3969002,-0.024525046,-12398.531,16.498418442058906,-2.94125552017917,3.472529810453282,0.5129793117525852,0.419442310463637,0.1976027405558819,0.294182526643038,0.5860792751209467,0.0006083675375412,0.0042516118833086
-0.6343268,0.044386245,0.0034249153,-0.54050124,0.05156099,0.0004022157,5.0,-2.2420866,-1.2132862,-30553.219,19.7286712822324,-4.0305152364497605,3.924346454273421,0.4233758821345069,0.4134843449573963,0.0738923121368069,0.2407124280684812,0.9491967936200308,0.0002096357495978,0.1809184088355419
-0.5660686,-0.04304035,-0.008698953,0.69924754,0.015911113,0.02644686,3.0,-1.2510022,-0.45565552,-101597.91,13.782756,2.1311712,4.507119,0.44367015,0.3821921,0.06292317,0.24223389,3.204061,0.0005054938,0.4105912
-0.6355016,-0.0064676674,0.0045805583,0.66688144,0.0076169646,-0.0055706752,4.0,-2.0784864,-1.120999,-14388.5,17.751748323089842,3.4061173654054784,5.568108955014849,0.565268970669079,0.3626112677156923,0.0769409077211674,0.4605563066045802,0.5059684102023105,0.0001070384955732,0.1581716428594424
0.57012427,-0.04685489,0.020768072,-0.70675874,-0.006759259,-0.020695437,3.0,-1.2133561,-2.885223,-150051.66,13.867347,2.088493,5.1683073,0.45892408,0.36225277,0.093162954,0.2672904,4.147417,0.0016365796,0.2266325
-0.51043224,-0.018798571,-0.0029139894,-0.60016704,-0.0046492014,-0.0062276656,4.0,-1.2333446,-0.48478127,-318916.88,15.490438,-2.8667877,3.7764552,0.48545578,0.4678552,0.14057758,0.35493928,1.7476202,0.007919897,0.0030929088
-0.6229663,0.052669346,0.004179432,-0.5971873,0.08480445,-0.004810089,3.0,1.2863717,-0.112003386,-25777.312,13.335933893232609,-1.970656219055814,3.437804779848682,0.4000996040827985,0.4338824888691305,0.1253588448445482,0.1972205840850328,2.362977628472456,0.0005090465092719,0.0309966687620497
0.5901492,0.038950145,-0.00025857746,0.6037573,0.052058086,0.004396822,4.0,1.6683565,-0.100999445,-145135.38,16.44989156937229,-2.891893939511579,3.23509464820338,0.5242966490145443,0.4490594989038072,0.0756485019536682,0.2890519259438279,2.8244103251165065,0.001043719524824,0.6408212850521665
0.69680065,0.025063356,0.020230893,0.5480946,-0.03175673,0.007866391,2.0,1.0302957,-3.4935882,-288493.75,10.407504325697785,-1.5132034685697542,5.011418409951946,0.3081295813601316,0.308031814172864,0.0772780676733649,0.1953806532141828,1.8492118462069376,0.0021650043889397,0.0785592386516171
-0.5667942,0.05280911,0.008008676,-0.56477565,0.06529772,-0.00028752524,4.0,-1.2643249,-0.70794505,-21703.406,15.766056745955009,-2.6638680632899785,2.804598527327025,0.4661350618991148,0.4940235707908865,0.0933014111923812,0.1485645865972577,1.0664142811318356,0.0002374182988348,0.0294521899344465
0.48094583,0.012152501,0.004209876,-0.59642804,-0.021379804,-0.008937982,5.0,1.6628889,-2.886993,-52403.47,18.18275276381604,3.618472698274652,3.4930764616409924,0.4335583131968251,0.5269967997446658,0.1301305735863474,0.3018636796782558,4.279194663635401,0.0011151379283457,0.2144428226694042
-0.59504354,0.01566844,-0.01241055,0.73059744,-0.03719987,0.022466363,3.0,1.1718619,-2.5639942,-66104.09,14.17681,2.0780318,4.6452546,0.51726246,0.40821436,0.095579185,0.265524,3.7594252,0.0007588657,0.21999757
-0.50890946,-0.0068014776,0.00079187896,0.59566367,0.0132237375,0.0009721272,5.0,-2.0910006,-0.4714086,-20905.688,18.622724250432416,4.044526819772551,4.325890909980109,0.439033102052387,0.4850809374474917,0.1184239657226817,0.3215500756148897,0.7582710325229511,0.0003684287555083,0.0907859704641156
0.6156403,0.05088738,0.024342177,0.61801016,0.055709563,0.026182003,3.0,1.1504672,-5.0026517,-543790.56,13.442733,-2.0829651,3.15932,0.38167447,0.4109049,0.06505506,0.19927748,2.567768,0.002892036,1.8023611
0.51282585,-0.027471375,0.009622105,0.50585866,-0.031286303,0.012248705,3.0,-1.133486,-0.8017653,-11027.781,11.749774895050225,-2.1813980907393686,3.8615372953490574,0.3730262880828617,0.450080673210323,0.1935660099464313,0.2545237183006631,1.4420096065324657,0.000519225726289,0.0114772698932867
-0.598974,0.026633764,0.010057731,0.5541826,-0.03461249,-0.012968283,3.0,1.0356055,-0.3614926,-28607.406,12.73494,2.052503,3.5470579,0.3906262,0.4377175,0.10009163,0.18813746,2.2290637,0.00036015036,0.021099817
-0.60298604,0.033625096,-0.025192685,0.5897979,0.0025580113,0.008357757,3.0,-1.3064893,-1.158345,-114443.09,13.094623,2.079106,4.531429,0.4018565,0.40544638,0.102493115,0.21235876,2.8552983,0.001510737,0.034148227
-0.4377883,-0.051808085,-0.016543698,-0.4790069,-0.046698093,-0.017671138,4.0,1.4568646,-2.8049128,-45818.188,13.506179393879744,-2.921659012495095,3.5218447620754145,0.3868655090865358,0.4938599094748494,0.1283665432634817,0.2320584725178118,2.7079166864344595,0.0009487492857828,0.1696324569108653
-0.5760232,0.031902716,-0.0015984296,-0.746699,0.0812402,-0.011364768,4.0,0.8830468,-1.1187967,-185269.16,18.05758,-2.8976688,7.0783286,0.41974643,0.45428106,0.1699525,0.24938363,2.9449959,0.0067246254,0.4265647
-0.54811436,0.012285002,-0.0006006597,-0.6028676,0.031129466,-0.0013835419,4.0,1.2652091,-1.6205094,-8340.25,15.91892633273964,-2.798855806161026,3.368777463468258,0.4888284557910455,0.4635699825012122,0.1339228293520631,0.2704289302338646,1.6844412935073303,0.0001879741652175,0.0254329391298334
0.71001935,0.024066802,0.010411545,0.61154234,0.014894515,0.0028963815,2.0,1.0062953,-2.0498545,-100931.09,10.699585,-1.4723833,4.2710004,0.30260974,0.3036359,0.059691,0.15679908,2.9794638,0.00045191066,0.06160333
-0.5499452,0.030159613,-0.008857317,-0.5680524,0.014626302,-0.006954217,5.0,1.5452019,-1.7540526,-41642.47,18.785698,-3.5880458,2.602585,0.49218258,0.4713571,0.19580194,0.32478926,1.8903209,0.002006228,0.06254651
-0.5568803,0.0007527275,0.014215643,-0.5291202,-0.0044758786,0.013650833,4.0,1.3090471,-1.644419,-25997.0,15.21490183330008,-2.86694510650832,2.761679524483574,0.4822159212505039,0.4580880748108027,0.209902686310387,0.3096680115964575,1.5479620730795405,0.0014393588801746,0.0822186905960804
-0.6260345,0.08172272,-0.0033243976,-0.5551231,0.096073166,-0.00983316,3.0,-1.2507045,-0.61104584,-80074.22,13.073119073606648,-1.8733016658126984,3.005013911802642,0.3579730115943272,0.4523638256359844,0.0936146771345456,0.1698696798989479,2.731262602728657,0.0008818413551021,0.0648302752364786
0.08160642,-0.06877804,-0.0026631956,-0.22813894,-0.26182595,-0.015445443,1.0,-0.72609156,-1.8866069,-237885.0,6.7916298354716576,-0.3483294241875731,8.294853763857654,0.3582544119773483,0.8522787396796049,0.0961752753742469,0.1601574452725729,4.693515841163142,0.0027650551580098,0.1085685835915468
-0.61711776,0.0031973708,-0.0014879663,-0.63919544,0.00375948,-0.0015343998,4.0,-1.3272524,-4.9785876,-342277.0,17.175264974820976,-2.938307036880773,2.9137580691551683,0.5524407384251783,0.3845916419522835,0.129616358153121,0.3537812778781884,3.7422700850463135,0.0072261539630137,1.0468221660146284
0.5736642,-0.011380548,-0.007002367,0.47167844,-0.026329773,-0.007404953,5.0,2.5006921,-0.59723544,-52016.812,17.840319,-3.9657226,3.8115344,0.41285664,0.42195764,0.082891986,0.30318862,1.4084713,0.00044913686,0.062411454
-0.5193535,-0.013752938,-0.0115814125,-0.58210474,-0.035515457,-0.0073792916,4.0,1.3109936,-1.791755,-98434.875,15.43073773136588,-2.89631399376718,4.374929801776834,0.3988840209081749,0.4553121402859686,0.1342097240333136,0.2347909166702864,3.052664494635643,0.0022280597074079,0.179274814131095
-0.58797204,0.008776676,-0.0037181673,-0.63017553,0.0347704,-0.0054909987,3.0,-1.2242215,0.44830805,-3396.125,13.265886,-2.0633738,3.8117723,0.42114493,0.41708645,0.16963002,0.2248342,2.7046168,0.00012280016,0.001673602
-0.4903916,-0.0115069505,-0.0023548773,-0.5575949,-0.018238826,-0.0020410097,3.0,1.2661344,0.008653641,-90030.59,11.899651,-2.0739684,5.371755,0.44287285,0.49574655,0.15471666,0.28794104,1.431138,0.0027081587,0.06260293
-0.6892116,0.079571694,0.0050481684,-0.54775906,0.043688238,0.008680365,3.0,0.95836157,-1.9877838,-22911.562,13.52065831572624,-2.0374152312998284,3.561332820808061,0.4036184614197457,0.3954082555137573,0.0950453552685713,0.2053089218600637,1.230633340923212,0.0002600916252884,0.0577973893751119
0.5637714,-0.016647305,0.024194568,-0.70892835,0.00032663438,-0.02870869,2.0,0.7043819,-2.5549486,-105034.81,10.42344983815542,1.4822752724203618,8.481482822159006,0.3791295816202774,0.3953866995871067,0.0711356017735381,0.2437782836889551,0.9184713897749468,0.0006679087732046,0.2458196072947613
-0.56121844,0.060654335,0.0040702755,-0.5387579,0.064859584,-0.0014455866,4.0,1.8931963,0.57655925,-35438.156,15.410165,-2.827464,3.5450413,0.47444424,0.5035062,0.09162416,0.16434751,1.139127,0.00037385317,0.027982889
0.58607054,-0.04929188,0.01633242,0.6867904,-0.03807638,0.01806748,2.0,-0.7508468,-3.316243,-672963.1,10.536392,-1.5600576,7.7417526,0.3966268,0.34830517,0.06879776,0.29431346,0.49904066,0.0040026694,0.43516576
-0.5674568,0.0049088,0.0047549475,-0.50803876,-0.021786464,0.0038518927,3.0,-1.0959252,-0.27886468,-60349.938,12.157519571704547,-2.07086278876855,4.036033796276905,0.3826251216163572,0.4422069657593963,0.2078347880984049,0.2417311662995583,2.4085765618964707,0.0032758437193163,0.023474030935154
-0.4962622,0.02683698,-0.002988429,0.52756596,-0.017452998,-0.00264924,3.0,0.9134403,-1.0301094,-79263.266,11.636940035522604,2.0441307220122336,5.629915831652881,0.3670782653540571,0.527586358366534,0.0844442183616429,0.2014940514684669,1.4942249692870098,0.0007102670461239,0.1130942108051512
0.48270807,-0.0020157062,-0.0038359757,-0.5392549,0.010965566,0.00290746,5.0,1.6576222,-1.4589168,-72422.03,17.38981,3.6489637,3.249057,0.4250867,0.5191122,0.19928645,0.29297477,1.9969503,0.0036143987,0.13488501
-0.65747035,0.06329086,0.0016270166,-0.7867975,0.09618474,0.00018175998,4.0,-1.011396,-1.4018793,-244553.25,19.578657839789024,-2.9283915711879454,4.997975376148562,0.5365359352685113,0.4074475278612225,0.1329189675263325,0.3791208408435955,1.1580885811617692,0.0054294672906031,0.2592670529070833
-0.5829563,-0.006053565,-0.007761903,-0.6133499,-0.019592253,-0.0046972744,4.0,-1.6621228,-0.586653,-194448.5,16.50081,-3.0331755,3.7109196,0.4914258,0.40322822,0.070648775,0.3230478,1.8458799,0.0012196177,0.30555603
0.13021722,0.09953241,-0.0025273701,0.028029682,0.21362244,0.024738625,1.0,-0.75091743,0.77798885,-210548.75,6.647713990874427,-0.4185039754918689,6.403635458368382,0.4025906877567257,0.8770236830014922,0.0601901155392208,0.1099311346959044,4.867943328116271,0.0009585458370752,0.0130532429753599
0.58234066,-0.015280979,0.024634812,0.5927694,-0.021200193,0.015039418,3.0,1.077519,-3.2917173,-327634.5,13.01104551490495,-2.221038836911186,4.168555075853423,0.4125167444499064,0.377743551507592,0.1171953566434499,0.2489534221052956,1.3918302185687563,0.0056548397326832,0.6365880875380813
-0.51819617,0.016654655,0.013509956,-0.546681,0.027129829,0.014690042,4.0,-1.4365579,-1.9550748,-27588.594,14.948988,-2.834088,3.83412,0.47948006,0.51196843,0.15986909,0.29121518,2.4960594,0.0008860708,0.112523094
0.5342689,0.00060563534,0.006598198,0.65493846,0.022937912,0.0074469657,4.0,1.1572483,0.33881378,-79252.69,16.372629270487867,-2.829366618100913,4.408298831303399,0.4669701074213952,0.4597385218366979,0.1815666205446423,0.3215099167987192,2.126474856995484,0.0032831889904932,0.0040704629902374
-0.5193577,0.049795933,-0.013793737,-0.6218489,0.04790026,-0.014252289,5.0,-2.2003298,-4.378203,-193404.25,19.19656164960521,-3.935472886360492,4.462216841722932,0.4690383254098352,0.516644515097141,0.061231596912855,0.3867301140317444,0.6717705537903313,0.0009112279854263,0.4455977691422781
0.5834919,0.02429978,0.0091564525,0.52779454,-0.002405805,0.002267449,3.0,-1.151704,-1.766459,-174794.34,12.414269,-2.043901,3.4902918,0.36764485,0.4316514,0.10922318,0.22100815,1.225131,0.0026203957,0.26169133
-0.58904254,0.04801489,0.008224926,-0.60870206,0.066227406,0.008637319,3.0,0.812091,-0.089044034,-129049.2,13.122639402551558,-2.125853742701877,5.293171496727063,0.4535875328338258,0.4671972719952461,0.1983261479649989,0.2549683076574449,1.6453390566213058,0.0063785967126651,0.0538122239988733
-0.57339156,-0.015102609,-0.026146159,0.70239055,-0.013948621,0.030163085,3.0,-1.3442283,-0.24204361,-33068.78,13.796060593630436,2.122272563386692,5.025152846580512,0.4747241111480733,0.3853596756234763,0.0678771103863088,0.229059922935722,1.511451570380049,0.0001914585407323,0.0763109784517494
